REGION,PROVINCIA,DISTRITO,CODIGO,NOMBRE,CATEGORIA,TIPO,SUBTIPO,URL,LATITUD,LONGITUD
Ancash,Huaylas,CARAZ,"4,659",Quebrada Huancatepampa,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4659,-77.81092643737798,-9.04878507979732
Ancash,Huaylas,CARAZ,"4,661",Capilla De Chiquinquirá,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4661,-77.81024575214957,-9.045963011156255
Ancash,Huari,SAN MARCOS,"4,662",Laguna Yanacocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4662,-77.42611111111114,-9.110555555555555
Madre De Dios,Tambopata,INAMBARI,"4,664",Mirador Santa Rosa,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4664,-70.0742444232788,-12.895973152492004
Ancash,Carhuaz,CARHUAZ,"4,665",Pampas De Shonquilpampa,1. SITIOS NATURALES,b. Planicies,Pampas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4665,-77.51798629760742,-9.200731980663583
Ancash,Carhuaz,CARHUAZ,"4,666",Quebrada Hualcan,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4666,-77.64636754989624,-9.280789351098247
Ancash,Carhuaz,CARHUAZ,"4,667",Laguna 513,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4667,-77.54974400000003,-9.212145
Ancash,Carhuaz,CARHUAZ,"4,668",Laguna Rajupaquinan,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4668,-77.55373888888892,-9.222030555555556
Ancash,Recuay,CATAC,"4,669",Laguna Queshquecocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4669,-77.31278877258302,-9.831382546247754
Madre De Dios,Tambopata,TAMBOPATA,"4,670",Lago Tupac Amaru,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4670,-69.33141231536865,-12.589282106499287
Huanuco,Leoncio Prado,RUPA-RUPA,"4,671",Mirador Turistico - Alameda Peru,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4671,-76.00031197071075,-9.298365644194092
Apurimac,Abancay,ABANCAY,"4,672",Casa Hacienda De Illanya,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4672,-72.90137887001038,-13.650999052498792
Apurimac,Abancay,CIRCA,"4,673",Casa Hacienda De Yaca,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4673,-72.97825366258621,-13.850361770628991
Madre De Dios,Tambopata,TAMBOPATA,"4,674",Serpentario Tropifauna,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Otros,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4674,-69.2199654184401,-12.599200565404967
Apurimac,Abancay,ABANCAY,"4,675",Casa Hacienda De Patibamba,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4675,-72.886169,-13.639939
Apurimac,Abancay,HUANIPACA,"4,677",Casa Hacienda De Tambobamba,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4677,-72.92930603027344,-13.482868330917942
Apurimac,Abancay,TAMBURCO,"4,678",Parque Recreacional El Mirador (Taraccasa),2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Parques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4678,-72.86079569312199,-13.61883599736895
Lima,Cañete,LUNAHUANA,"4,679",Bodega De La Cruz,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Vitivinícolas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4679,-76.16008043289184,-13.003491469252264
Junín,Tarma,ACOBAMBA,"4,680",Casa Hacienda La Florida,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4680,-75.68058729171758,-11.369488348039375
Lima,Barranca,SUPE,"4,681",Museo Comunitario De Supe,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4681,-77.71661192178726,-10.79623231420845
Lima,Barranca,BARRANCA,"4,683",Plaza De Armas De Barranca,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4683,-77.76080272023773,-10.754061459592817
Apurimac,Abancay,CIRCA,"4,685",Capilla De Yaca,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4685,-72.97793179750443,-13.849999783524302
Lima,Cañete,LUNAHUANA,"4,687",Bodega Viña Los Reyes,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Vitivinícolas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4687,-76.12418174743646,-12.941493238494207
Apurimac,Chincheros,CHINCHEROS,"4,688",Valle Del Pampas,1. SITIOS NATURALES,c. Valles,Valles,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4688,-73.81410241127014,-13.489172476150227
Arequipa,Caylloma,CABANACONDE,"4,689",Palacio Inca Provinciano - Casa Junco Ninahuaman,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4689,-71.98059799999998,-15.622002
Arequipa,Caylloma,CABANACONDE,"4,691",Muralla La Trinchera,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4691,-71.98057,-15.622033
Arequipa,Caylloma,CABANACONDE,"4,692",Complejo Arqueológico De Ccallimarca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4692,-71.96617400000002,-15.648288
Arequipa,Castilla,ORCOPAMPA,"4,693",Vivero Forestal De La Compañía Minera Buenaventura,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Centros Científicos y Técnicos,Jardines Botánicos y Viveros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4693,-72.33608722686767,-15.262352004148873
Arequipa,Arequipa,UCHUMAYO,"4,694",Iglesia San Pedro Apostol De Uchumayo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4694,-71.67295997553253,-16.425149217153336
Arequipa,Caylloma,CABANACONDE,"4,695",Valle De Sangalle,1. SITIOS NATURALES,c. Valles,Valles,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4695,-71.97678923606872,-15.596026021714557
Arequipa,Arequipa,UCHUMAYO,"4,697",Pueblo De Uchumayo,2. MANIFESTACIONES CULTURALES,Pueblos,Históricos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4697,,
Arequipa,Caylloma,COPORAQUE,"4,699",Ruinas De Pucara,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4699,-71.635402,-15.631067
Arequipa,Caylloma,COPORAQUE,"4,700",Conjunto Arqueologico De Tunza,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4700,-71.64520900000002,-15.6271
Arequipa,Caylloma,COPORAQUE,"4,701",Conjunto Arqueológico De San Antonio,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4701,-71.63577264781571,-15.618477172219253
Arequipa,Arequipa,JACOBO HUNTER,"4,702",Mirador 13 De Agosto,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4702,-71.56004101037979,-16.4529838696504
Arequipa,Caylloma,COPORAQUE,"4,703",Aguas Termales De Sallihua,1. SITIOS NATURALES,Agua termo-mineral,Aguas Termales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4703,-71.647782,-15.640206
Arequipa,Caylloma,COPORAQUE,"4,704",Volcán De Pumachiri,1. SITIOS NATURALES,a. Montañas,Volcanes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4704,-71.65310582936098,-15.598875502538874
Arequipa,Caylloma,COPORAQUE,"4,705",Fortaleza Militar De Pumachiri,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4705,-71.64138375826644,-15.606222582883559
Arequipa,Caylloma,LLUTA,"4,706",Minas De Sal De Lluta,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Mineras,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4706,-71.98549600000001,-15.973521
Arequipa,Caylloma,COPORAQUE,"4,707",Laguna De Choccpayo,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4707,-71.645463,-15.626776
Puno,Yunguyo,YUNGUYO,"4,711",Monolitos De Kaninsaya Y Jurana,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4711,-69.05802894418332,-16.303054561713644
Puno,Yunguyo,YUNGUYO,"4,712",Cerro Apu Khapia,1. SITIOS NATURALES,a. Montañas,Cerros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4712,-69.12080900000001,-16.373007
Puno,Yunguyo,YUNGUYO,"4,715",Festividad De San Francisco De Borja - Tata Pancho.,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4715,-69.0952,-16.2472
Junín,Tarma,ACOBAMBA,"4,716",Pueblo De Acobamba,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4716,-75.65925300000003,-11.353014
Lima,Barranca,SUPE PUERTO,"4,717",Casa José María Arguedas,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4717,,
Junín,Tarma,SAN PEDRO DE CAJAS,"4,718",Pueblo De San Pedro De Cajas,2. MANIFESTACIONES CULTURALES,Pueblos,Artesanales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4718,-75.86272269487381,-11.249536206739321
Lima,Lima,PUEBLO LIBRE,"4,720",Museo Legión De Caballería Del Perú,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4720,-77.05968596041203,-12.07742264432577
Junín,Tarma,SAN PEDRO DE CAJAS,"4,721",Sitio Arqueologico De Cachipozo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4721,,
Junín,Tarma,TARMA,"4,723",Casa Hacienda Santa María,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4723,-75.7027530670166,-11.414113980831164
Lima,Barranca,SUPE PUERTO,"4,724",Totoral Los Patos,1. SITIOS NATURALES,g. Cuerpo de Agua,Humedales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4724,-77.73233199999998,-10.8119538
Junín,Tarma,TARMA,"4,725",Mirador De Carhuacatac,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4725,-75.69274083068848,-11.44326496887196
Lima,Cañete,LUNAHUANA,"4,727",Bodega Los Hijos Del Sol,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Vitivinícolas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4727,-76.15781664848327,-12.983450899028548
Puno,Yunguyo,YUNGUYO,"4,730",Cerro Asiru Phatjata,1. SITIOS NATURALES,a. Montañas,Cerros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4730,-69.09252405166626,-16.244337154457525
Lima,Lima,PUEBLO LIBRE,"4,731",Mercados Artesanales La Marina,3. FOLCLORE,Ferias y Mercados,Mercados  Artesanales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4731,-77.0632,-12.0734
Puno,Yunguyo,YUNGUYO,"4,732",Sitio Arqueológico De Pajana San Agustín,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4732,-69.03404116630554,-16.265421176115066
Puno,Yunguyo,YUNGUYO,"4,733",Playas De Qeñuani,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4733,-69.160643,-16.258106
Puno,Yunguyo,YUNGUYO,"4,734",Formación Pétrea De Torri Torrini,1. SITIOS NATURALES,a. Montañas,Bosque de Piedra,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4734,-69.14102076226811,-16.313596047200424
Puno,Yunguyo,OLLARAYA,"4,736",Cuevas De Jaque Pucara,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4736,-68.98005254309084,-16.20727003789172
Puno,Yunguyo,UNICACHI,"4,737",Sitio Arqueológico De Thupu Inka,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4737,,
Cajamarca,Santa Cruz,SANTA CRUZ,"4,738",Bosque Paleontologico Piedra Chamana,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4738,-79.05138899999997,-6.563611
Arequipa,Caylloma,YANQUE,"4,740",Pueblo De Yanque,2. MANIFESTACIONES CULTURALES,Pueblos,Históricos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4740,-71.65849685668951,-15.649703154764278
Arequipa,La Union,TORO,"4,741",Mirador Bañadero Del Condor,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4741,-72.9024812579155,-15.247278640308625
Arequipa,Caylloma,YANQUE,"4,743",Andenerias De Llactacucho,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4743,-71.65740549073791,-15.654720241920626
Arequipa,Caylloma,YANQUE,"4,744",Anfiteatro De Occolle,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4744,-71.65966300000002,-15.645445
Arequipa,Caylloma,YANQUE,"4,745",Tumbas Shininea,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4745,-71.66114687919622,-15.641972758239063
Arequipa,Caylloma,YANQUE,"4,746",Complejo Arqueologico De Uyo Uyo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4746,-71.66949090674592,-15.639617497424305
Arequipa,Caylloma,YANQUE,"4,747",Puente Cervantes,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4747,-71.67043949570086,-15.65529091353069
Arequipa,Caylloma,YANQUE,"4,748",Molino De Piedra De Ccahuasa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Molino,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4748,-71.658886,-15.649796
Arequipa,Caylloma,YANQUE,"4,749",Maqueta Yuraccacca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4749,-71.65873699999997,-15.649774
Arequipa,Caylloma,YANQUE,"4,750",Cuevas De Pallaclli,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Cuevas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4750,-71.65878099999997,-15.649283
